geneId,diseaseId,score,ei,el,yearInitial,yearFinal,g_source
857,C0006142,0.80,0.98,NULL,1999,2019,ALL
857,C0020538,0.60,1.00,NULL,1992,2020,ALL
857,C0340543,0.64,1.00,moderate,2012,2018,ALL
857,C2675861,0.61,1.00,NULL,2008,2015,ALL
857,C3203102,0.70,0.96,moderate,2007,2019,ALL
857,C3807567,0.60,1.00,NULL,2008,2012,ALL
859,C0038644,0.55,1.00,NULL,2007,2013,ALL
859,C0241005,0.70,1.00,NULL,2000,2005,ALL
859,C0686353,0.60,1.00,strong,1998,2016,ALL
859,C1832560,0.70,1.00,NULL,1998,2018,ALL
859,C1853698,0.90,1.00,NULL,2001,2018,ALL
859,C2678485,0.74,1.00,limited,2006,2018,ALL
859,C3280443,0.70,1.00,NULL,2002,2009,ALL
859,C3495498,0.60,1.00,NULL,2004,2004,ALL
860,C0008928,1.00,0.98,NULL,1997,2019,ALL
860,C3549874,0.63,1.00,NULL,2013,2018,ALL
861,C0023467,0.80,0.99,strong,1991,2020,ALL
861,C1832388,0.73,1.00,definitive,1998,2019,ALL
865,C0023479,0.55,1.00,NULL,2000,2009,ALL
867,C0349639,0.80,1.00,strong,2009,2019,ALL
867,C3150803,0.72,1.00,NULL,2008,2017,ALL
871,C3151211,0.91,1.00,strong,2010,2018,ALL
875,C0019880,0.90,0.98,NULL,1988,2019,ALL
875,C0598608,0.60,0.94,NULL,1995,2019,ALL
875,C0751202,0.80,1.00,definitive,1959,2019,ALL
889,C2919945,1.00,0.99,NULL,1992,2019,ALL
894,C0007102,0.61,1.00,NULL,2004,2019,ALL
894,C4014742,0.60,1.00,NULL,2014,2014,ALL
898,C0919267,0.60,1.00,NULL,2008,2019,ALL
898,C1140680,0.60,1.00,NULL,2008,2020,ALL
898,C2239176,0.60,0.94,NULL,2002,2020,ALL
919,C1857798,0.60,1.00,moderate,2015,2015,ALL
925,C1837065,0.70,1.00,moderate,2001,2008,ALL
930,C0009447,0.60,1.00,NULL,2002,2020,ALL
930,C0086438,0.57,0.75,strong,1991,2019,ALL
939,C3554540,0.72,0.75,strong,2012,2017,ALL
948,C0020538,0.60,1.00,NULL,2000,2019,ALL
948,C1842090,0.90,0.97,NULL,1993,2019,ALL
949,C1853096,0.60,1.00,limited,2016,2016,ALL
950,C0751779,0.80,1.00,NULL,2008,2018,ALL
953,C3810289,0.70,1.00,NULL,2014,2018,ALL
958,C1720957,0.70,1.00,NULL,2001,2016,ALL
959,C0398689,0.80,0.98,NULL,1992,2020,ALL
966,C2676767,0.76,1.00,NULL,1992,2019,ALL
973,C0001768,0.62,1.00,strong,2002,2018,ALL
973,C0079744,0.55,1.00,NULL,2003,2014,ALL
974,C0001768,0.61,1.00,strong,2008,2014,ALL
974,C0079744,0.60,1.00,NULL,2010,2020,ALL
974,C3150207,0.60,1.00,strong,2007,2014,ALL
977,C1836823,0.70,1.00,NULL,2004,2018,ALL
983,C2239176,0.60,1.00,NULL,1999,2019,ALL
998,C4225222,0.71,1.00,NULL,2015,2018,ALL
999,C0005684,0.69,1.00,NULL,2000,2016,ALL
999,C0005695,0.60,1.00,NULL,2000,2016,ALL
999,C0006142,0.80,1.00,limited,1991,2019,ALL
999,C0024623,0.80,0.93,NULL,1996,2020,ALL
999,C0038356,0.60,1.00,NULL,1998,2017,ALL
999,C0206692,0.69,1.00,NULL,1995,2013,ALL
999,C0376358,0.70,0.90,limited,1997,2019,ALL
999,C0476089,0.70,0.94,limited,1994,2018,ALL
999,C0699791,0.70,0.94,NULL,1996,2020,ALL
999,C1140680,0.69,1.00,limited,1994,2017,ALL
999,C1708349,0.80,0.97,definitive,1990,2020,ALL
999,C4551988,0.60,1.00,strong,2016,2017,ALL
1001,C1832162,0.70,1.00,NULL,2001,2010,ALL
1001,C1857041,0.74,1.00,NULL,2002,2017,ALL
1009,C0809936,0.63,1.00,strong,2017,2018,ALL
1019,C0023827,0.60,1.00,NULL,1995,2019,ALL
1019,C0025202,0.70,0.96,strong,1994,2020,ALL
1019,C0205824,0.60,1.00,NULL,2003,2020,ALL
1019,C1370889,0.60,0.95,NULL,2000,2019,ALL
1019,C1836892,0.70,1.00,definitive,1995,2019,ALL
1020,C4225359,0.60,1.00,limited,2015,2015,ALL
1021,C4015156,0.70,1.00,NULL,2013,2013,ALL
1027,C0006142,0.60,0.96,NULL,1996,2019,ALL
1027,C0027662,0.60,0.96,NULL,2006,2017,ALL
1027,C0032000,0.71,1.00,strong,2006,2010,ALL
1027,C0678222,0.60,0.97,NULL,1996,2019,ALL
1027,C1970712,0.79,1.00,definitive,1996,2019,ALL
1028,C0004903,0.80,1.00,NULL,1992,2019,ALL
1028,C1846009,0.80,1.00,NULL,1997,2020,ALL
1029,C0005695,0.60,1.00,NULL,1995,2019,ALL
1029,C0006826,0.60,0.95,NULL,1994,2020,ALL
1029,C0007131,0.60,0.96,NULL,1994,2020,ALL
1029,C0007137,0.70,0.96,NULL,1994,2020,ALL
1029,C0014859,0.80,0.96,NULL,1994,2019,ALL
1029,C0017638,0.60,0.94,NULL,1994,2020,ALL
1029,C0023452,0.60,0.96,limited,1994,2019,ALL
1029,C0023903,0.69,0.93,NULL,1997,2019,ALL
1029,C0024121,0.80,1.00,NULL,1997,2019,ALL
1029,C0025202,0.80,0.95,strong,1994,2020,ALL
1029,C0025500,0.60,0.97,NULL,1995,2019,ALL
1029,C0030297,0.80,1.00,NULL,1996,2019,ALL
1029,C0151779,0.70,0.95,NULL,1995,2016,ALL
1029,C0235974,0.60,0.98,NULL,1995,2019,ALL
1029,C0345904,0.59,1.00,NULL,1996,2019,ALL
1029,C0346647,0.60,0.98,NULL,1995,2019,ALL
1029,C1835042,0.61,1.00,NULL,2001,2018,ALL
1029,C1835044,0.70,1.00,strong,1994,2010,ALL
1029,C1838547,0.60,1.00,definitive,1994,2016,ALL
1029,C2239176,0.70,0.98,NULL,1996,2019,ALL
1030,C0017638,0.70,0.88,NULL,1995,2019,ALL
1033,C2239176,0.59,0.90,NULL,1997,2017,ALL
1041,C1840299,0.70,1.00,strong,2003,2012,ALL
1041,C1849193,0.63,1.00,strong,2010,2013,ALL
1050,C0023467,1.00,0.99,definitive,1992,2020,ALL
1056,C1853297,0.65,1.00,NULL,2006,2018,ALL
1071,C3149462,0.80,0.93,limited,1990,2018,ALL
1075,C0030360,0.80,0.97,strong,1998,2020,ALL
1075,C1855627,0.75,1.00,strong,2000,2020,ALL
1075,C4551681,0.70,1.00,strong,2000,2016,ALL
1080,C0010674,1.00,0.98,NULL,1989,2020,ALL
1080,C0238339,0.73,1.00,strong,1999,2013,ALL
1080,C0403814,1.00,0.97,strong,1992,2019,ALL
1103,C0393929,0.91,1.00,strong,2001,2017,ALL
1109,C1839840,0.60,1.00,NULL,2011,2011,ALL
1121,C0008525,1.00,0.97,NULL,1987,2020,ALL
1130,C0007965,1.00,0.98,NULL,1968,2019,ALL
1131,C0033770,0.65,1.00,NULL,2011,2019,ALL
1137,C1838049,0.70,1.00,NULL,1995,2003,ALL
1138,C0001973,0.56,1.00,NULL,2009,2019,ALL
1139,C0036341,0.70,0.75,NULL,1998,2019,ALL
1141,C1854335,0.90,1.00,NULL,2000,2011,ALL
1145,C1837091,0.90,1.00,strong,1996,2011,ALL
1145,C4225369,0.60,1.00,strong,1996,2012,ALL
1145,C4225413,0.80,1.00,strong,1995,2016,ALL
1147,C3150891,0.92,1.00,NULL,1999,2015,ALL
1161,C0009207,0.80,0.98,strong,1996,2020,ALL
1161,C0751039,0.80,1.00,NULL,1995,2019,ALL
1161,C1833561,0.62,1.00,strong,2009,2017,ALL
1161,C3553298,0.60,1.00,NULL,2009,2009,ALL
1180,C0027127,0.90,0.97,NULL,1982,2019,ALL
1180,C0751360,0.80,1.00,NULL,1992,2018,ALL
1180,C2936781,0.80,0.98,NULL,1992,2019,ALL
1181,C1854107,0.61,1.00,NULL,2018,2019,ALL
1181,C2750893,0.60,1.00,NULL,2009,2013,ALL
1181,C3810242,0.70,1.00,NULL,2003,2015,ALL
1184,C0403720,0.62,1.00,strong,1996,2013,ALL
1184,C0878681,0.90,0.95,NULL,1978,2019,ALL
1184,C1839874,0.70,1.00,strong,1997,2013,ALL
1184,C1845168,0.70,1.00,NULL,1996,2013,ALL
1184,C1848336,0.98,0.98,NULL,1996,2020,ALL
1186,C1969106,0.90,1.00,NULL,2001,2016,ALL
1186,C3179239,0.93,1.00,NULL,2001,2019,ALL
1188,C1846343,0.80,1.00,strong,1997,2019,ALL
1200,C0022340,0.80,1.00,limited,1993,2019,ALL
1200,C0027877,0.70,0.97,NULL,1991,2019,ALL
1200,C0751383,0.60,1.00,NULL,1997,2019,ALL
1200,C1836474,0.71,1.00,NULL,2013,2013,ALL
1200,C1876161,1.00,1.00,NULL,1997,2019,ALL
1201,C0027877,0.70,0.96,NULL,1993,2019,ALL
1201,C0751383,1.00,0.99,NULL,1990,2019,ALL
1203,C1850442,0.97,1.00,NULL,1998,2019,ALL
1213,C4693389,0.60,1.00,strong,2016,2017,ALL
1244,C0008370,0.80,0.96,strong,2000,2020,ALL
1244,C0020433,0.59,1.00,NULL,1996,2019,ALL
1244,C0022350,1.00,1.00,strong,1996,2020,ALL
1261,C0152200,0.80,0.98,strong,2000,2019,ALL
1261,C1857618,0.94,1.00,NULL,1998,2019,ALL
1268,C0028754,0.60,0.98,NULL,2005,2020,ALL
1268,C0030193,0.60,1.00,NULL,2009,2020,ALL
1268,C0036341,0.60,0.95,NULL,2000,2019,ALL
1269,C0011581,0.55,1.00,NULL,2006,2019,ALL
1277,C0013720,0.60,1.00,strong,1991,2020,ALL
1277,C0020497,0.77,1.00,NULL,1993,2019,ALL
1277,C0023931,1.00,0.98,NULL,1988,2019,ALL
1277,C0029434,0.90,0.98,NULL,1985,2020,ALL
1277,C0029456,0.70,1.00,NULL,1996,2017,ALL
1277,C0268358,0.89,1.00,NULL,1986,2019,ALL
1277,C0268362,0.99,1.00,NULL,1989,2018,ALL
1277,C0268363,0.97,1.00,NULL,1989,2018,ALL
1277,C4551623,0.60,1.00,NULL,1991,2016,ALL
1278,C0023931,0.89,1.00,NULL,1982,2019,ALL
1278,C0029434,0.70,0.98,strong,1980,2020,ALL
1278,C0029456,0.67,1.00,strong,1985,2018,ALL
1278,C0268358,0.66,1.00,strong,1985,2011,ALL
1278,C0268362,0.95,1.00,strong,1991,2018,ALL
1278,C0268363,0.80,1.00,strong,1985,2015,ALL
1278,C1857034,0.60,1.00,NULL,2004,2011,ALL
1280,C0008925,0.64,1.00,strong,1991,2011,ALL
1280,C0023234,0.74,1.00,NULL,2007,2014,ALL
1280,C0220685,1.00,1.00,NULL,1988,2012,ALL
1280,C0265279,0.80,1.00,NULL,1989,2017,ALL
1280,C0410480,0.65,1.00,NULL,2005,2018,ALL
1280,C0432214,0.70,1.00,NULL,1990,2012,ALL
1280,C0542428,0.66,1.00,NULL,1988,2003,ALL
1280,C0700635,0.73,1.00,NULL,1989,2017,ALL
1280,C0796173,0.75,1.00,NULL,1989,2013,ALL
1280,C1835437,0.73,1.00,NULL,1989,2016,ALL
1280,C1836080,0.71,1.00,NULL,1989,2018,ALL
1280,C1836683,0.73,1.00,NULL,1993,2016,ALL
1280,C1851536,0.70,1.00,NULL,1998,2012,ALL
1280,C2020284,0.80,0.97,NULL,1987,2019,ALL
1280,C2745959,1.00,0.98,NULL,1989,2020,ALL
1280,C4225273,0.71,1.00,moderate,1991,2016,ALL
1280,C4520892,0.61,1.00,NULL,2005,2012,ALL
1280,C4551562,0.70,1.00,NULL,1989,2012,ALL
1281,C0268338,1.00,1.00,definitive,1980,2019,ALL
1281,C4707243,0.60,1.00,definitive,1988,2015,ALL
1282,C0266484,0.75,1.00,strong,2013,2019,ALL
1282,C0302892,0.60,1.00,NULL,1977,2020,ALL
1282,C1843512,0.82,1.00,NULL,2005,2013,ALL
1282,C1867327,0.70,1.00,NULL,2014,2014,ALL
1282,C1867983,0.83,1.00,NULL,1977,2016,ALL
1282,C2673195,0.77,0.91,NULL,2007,2019,ALL
1282,C3281105,0.60,1.00,NULL,2007,2012,ALL
1282,C4551998,0.90,1.00,NULL,1977,2018,ALL
1284,C3280970,0.60,1.00,NULL,2012,2018,ALL
1284,C4082173,0.56,0.86,strong,2012,2016,ALL
1285,C0241908,0.80,1.00,NULL,1996,2019,ALL
1285,C0403440,0.60,1.00,strong,2001,2018,ALL
1285,C1567741,0.70,0.98,strong,1986,2020,ALL
1285,C1567742,0.60,1.00,strong,1994,2019,ALL
1285,C1567744,0.80,1.00,NULL,1994,2017,ALL
1285,C4746547,0.60,1.00,NULL,1997,2019,ALL
1285,C4746745,0.80,1.00,NULL,1994,2017,ALL
1286,C0241908,0.80,1.00,strong,1982,2018,ALL
1286,C0403440,0.60,1.00,strong,2001,2019,ALL
1286,C1567744,0.60,1.00,NULL,1997,2019,ALL
1286,C4746745,0.80,1.00,NULL,1994,2017,ALL
1287,C1567741,0.70,0.98,definitive,1990,2020,ALL
1287,C1567742,0.60,0.96,strong,1992,2020,ALL
1287,C4746986,0.90,1.00,strong,1991,2017,ALL
1289,C0268335,0.73,1.00,strong,1996,2010,ALL
1289,C4552122,0.60,1.00,NULL,1993,2018,ALL
1291,C0410179,0.80,0.96,NULL,2003,2018,ALL
1291,C1834674,1.00,1.00,NULL,1993,2019,ALL
1292,C0410179,0.80,1.00,strong,2001,2017,ALL
1292,C1834674,0.79,1.00,strong,1993,2016,ALL
1292,C1850671,0.61,1.00,strong,2001,2014,ALL
1293,C0410179,1.00,1.00,strong,2002,2018,ALL
1293,C1834674,0.80,1.00,strong,1993,2018,ALL
1293,C4225336,0.72,1.00,strong,2002,2018,ALL
1294,C0079294,0.90,1.00,NULL,1992,2019,ALL
1294,C0079474,1.00,0.98,strong,1993,2020,ALL
1294,C0268371,0.60,1.00,strong,2002,2013,ALL
1294,C0432321,0.75,1.00,strong,1995,2018,ALL
1294,C0432322,0.78,1.00,strong,1989,2017,ALL
1294,C1275114,0.80,0.93,NULL,1999,2018,ALL
1294,C1843761,0.60,1.00,NULL,2002,2002,ALL
1294,C1851573,0.73,1.00,strong,1997,2013,ALL
1294,C2673611,0.60,1.00,NULL,1999,2009,ALL
1294,C2673612,0.60,1.00,NULL,1999,2009,ALL
1297,C0026760,0.70,1.00,limited,2001,2019,ALL
1297,C3279941,0.60,1.00,NULL,2001,2006,ALL
1298,C0158252,0.55,1.00,NULL,1999,2016,ALL
1298,C3280342,0.60,1.00,NULL,2002,2011,ALL
1299,C0158252,0.55,0.80,NULL,2004,2018,ALL
1299,C1832998,0.70,1.00,NULL,1999,2014,ALL
1300,C0265289,0.95,1.00,NULL,1994,2019,ALL
1301,C0265235,0.73,1.00,NULL,1996,2014,ALL
1301,C0265282,0.63,1.00,strong,2010,2013,ALL
1301,C1858084,0.98,1.00,NULL,1971,2020,ALL
1301,C2020284,0.60,1.00,strong,1971,2017,ALL
1301,C3278138,0.60,1.00,NULL,1996,2010,ALL
1302,C1848488,0.82,1.00,definitive,1964,2015,ALL
1302,C1861481,0.60,1.00,NULL,2004,2004,ALL
1302,C1864746,0.71,1.00,NULL,1964,2015,ALL
1302,C1866095,0.93,1.00,NULL,1964,2016,ALL
1302,C4520892,1.00,1.00,definitive,1964,2015,ALL
1308,C0268374,0.70,1.00,strong,1996,2014,ALL
1308,C1852551,0.75,1.00,strong,2003,2019,ALL
1311,C0410538,1.00,0.97,NULL,1995,2019,ALL
1311,C1838280,0.74,1.00,NULL,1995,2016,ALL
1312,C0005586,0.70,1.00,NULL,1997,2019,ALL
1312,C0012236,0.60,0.93,NULL,1996,2008,ALL
1312,C0030193,0.60,0.96,NULL,2003,2020,ALL
1312,C0220704,0.60,0.90,NULL,1996,2012,ALL
1316,C0024623,0.66,1.00,NULL,2005,2019,ALL
1316,C0038356,0.61,1.00,NULL,2005,2005,ALL
1351,C0268237,0.75,1.00,NULL,1997,2016,ALL
1356,C0878682,0.90,1.00,NULL,1987,2019,ALL
1363,C0028754,0.73,0.92,moderate,1991,2013,ALL
1371,C0162531,1.00,0.94,strong,1983,2019,ALL
1373,C0751753,0.87,1.00,definitive,1986,2019,ALL
1373,C4082171,0.71,1.00,NULL,1993,2018,ALL
1374,C0011860,0.56,1.00,NULL,2005,2019,ALL
1374,C1829703,0.90,1.00,definitive,1981,2016,ALL
1376,C1833508,0.70,1.00,NULL,1992,2015,ALL
1376,C1833511,0.71,1.00,NULL,1992,2016,ALL
1376,C1833518,0.70,1.00,NULL,1998,2016,ALL
1380,C0009447,0.60,1.00,NULL,2009,2019,ALL
1380,C0024141,0.69,1.00,moderate,2006,2020,ALL
1387,C0023467,0.60,1.00,NULL,1996,2019,ALL
1387,C0035934,0.90,0.99,definitive,1997,2019,ALL
1387,C4551859,0.70,1.00,definitive,1997,2016,ALL
1392,C0003123,0.56,1.00,NULL,1999,2019,ALL
1392,C0010481,0.60,1.00,NULL,1992,2019,ALL
1392,C0011570,0.60,1.00,NULL,1992,2019,ALL
1392,C0011581,0.60,1.00,NULL,1992,2019,ALL
1392,C0041696,0.60,1.00,NULL,1992,2018,ALL
1394,C0011570,0.60,1.00,NULL,2004,2019,ALL
1394,C1269683,0.60,1.00,NULL,2006,2019,ALL
1401,C0003873,0.60,0.96,NULL,1989,2020,ALL
1401,C0020538,0.60,0.94,NULL,2003,2020,ALL
1401,C0021368,0.60,1.00,NULL,2001,2011,ALL
1401,C0028754,0.60,0.98,NULL,2001,2020,ALL
1401,C0151744,0.60,0.94,NULL,2000,2019,ALL
1406,C0035334,0.80,1.00,strong,1997,2018,ALL
1406,C0339527,0.80,0.96,strong,1998,2019,ALL
1406,C3151192,0.90,1.00,NULL,1998,2014,ALL
1406,C3489532,0.80,1.00,NULL,1997,2019,ALL
1409,C0009691,0.70,1.00,strong,1996,2018,ALL
1409,C1858679,0.90,1.00,NULL,1996,2013,ALL
1410,C1837317,0.90,1.00,NULL,1998,2012,ALL
1410,C3151236,0.70,1.00,NULL,2011,2011,ALL
1410,C3554649,0.70,1.00,limited,2006,2017,ALL
1410,C3808377,0.80,1.00,NULL,2001,2013,ALL
1421,C0086543,0.70,0.96,strong,1999,2019,ALL
1421,C3540850,0.90,1.00,NULL,1999,2011,ALL
1436,C0006826,0.60,1.00,NULL,1992,2020,ALL
1436,C3711381,0.80,1.00,NULL,1989,2020,ALL
1441,C0023481,0.60,0.94,NULL,2013,2020,ALL
1441,C0543669,0.83,1.00,NULL,1998,2014,ALL
1441,C1292772,0.59,1.00,NULL,2013,2020,ALL
1441,C4310764,0.70,1.00,strong,2009,2015,ALL
1462,C1840452,0.70,0.94,NULL,1999,2018,ALL
1471,C1527338,0.77,1.00,NULL,1987,2013,ALL
1471,C2677774,0.60,1.00,NULL,1989,2009,ALL
1476,C0751785,1.00,0.98,NULL,1994,2019,ALL
1482,C0039685,0.96,0.91,NULL,1999,2018,ALL
1482,C0152101,0.81,1.00,NULL,2003,2017,ALL
1482,C1857586,0.60,1.00,NULL,2003,2012,ALL
1482,C2673630,0.60,1.00,NULL,2006,2006,ALL
1482,C3276096,0.80,1.00,NULL,1998,2017,ALL
1482,C3502353,0.70,1.00,strong,2008,2017,ALL
1487,C4693578,0.60,1.00,strong,2016,2019,ALL
1490,C0034069,0.70,0.96,NULL,2001,2019,ALL
1491,C0220993,0.94,1.00,definitive,1986,2019,ALL
1491,C0268616,0.94,1.00,definitive,1986,2019,ALL
1493,C0024141,0.70,0.83,NULL,1998,2020,ALL
1493,C4015214,0.75,1.00,strong,2014,2019,ALL
1495,C1837029,0.80,1.00,NULL,2016,2016,ALL
1497,C0268626,0.71,1.00,NULL,1998,2017,ALL
1497,C2931013,0.70,1.00,NULL,1998,2017,ALL
1497,C2931187,1.00,0.98,NULL,1998,2019,ALL
1499,C0009402,0.70,0.98,NULL,1997,2020,ALL
1499,C0009404,0.70,0.99,NULL,1997,2019,ALL
1499,C0010276,0.70,1.00,NULL,2004,2019,ALL
1499,C0025149,0.80,0.98,NULL,1998,2020,ALL
1499,C0033578,0.60,1.00,NULL,2002,2020,ALL
1499,C0079218,0.70,0.97,NULL,1996,2019,ALL
1499,C0206624,0.70,0.98,NULL,1999,2019,ALL
1499,C0206711,0.80,1.00,NULL,1999,2019,ALL
1499,C0376358,0.60,0.98,NULL,1998,2020,ALL
1499,C0919267,0.90,1.00,NULL,1999,2019,ALL
1499,C1140680,0.90,1.00,NULL,1998,2019,ALL
1499,C2239176,0.80,0.98,strong,1998,2020,ALL
1499,C3554449,0.70,1.00,strong,1989,2017,ALL
1499,C4539767,0.60,1.00,strong,2017,2017,ALL
1509,C1864669,0.93,1.00,NULL,1995,2018,ALL
1513,C0238402,0.80,0.98,NULL,1996,2019,ALL
1535,C0020538,0.60,0.96,NULL,2002,2017,ALL
1535,C0022661,0.55,1.00,NULL,2005,2016,ALL
1535,C1856255,0.70,1.00,strong,1990,2016,ALL
1536,C0018203,0.90,0.99,limited,1987,2020,ALL
1536,C0020538,0.60,0.81,NULL,2003,2020,ALL
1536,C1844376,0.80,0.99,NULL,1976,2020,ALL
1536,C1970859,0.70,1.00,strong,2007,2011,ALL
1540,C1275122,0.80,1.00,NULL,2003,2019,ALL
1540,C1857941,0.80,0.94,definitive,2000,2019,ALL
1545,C1856439,0.70,1.00,NULL,1997,2016,ALL
1571,C0001973,0.60,1.00,NULL,1995,2018,ALL
1571,C0015695,0.55,1.00,NULL,2003,2018,ALL
1571,C0028754,0.58,1.00,NULL,1998,2019,ALL
1571,C0085762,0.74,1.00,NULL,1992,2013,ALL
1581,C0008370,0.65,1.00,NULL,1998,2018,ALL
1581,C0020443,0.70,1.00,NULL,1993,2020,ALL
1583,C3151055,0.72,1.00,strong,2001,2017,ALL
1584,C0268292,0.80,1.00,strong,1991,2019,ALL
1584,C1260386,0.80,1.00,strong,1992,2019,ALL
1585,C0268293,0.71,1.00,limited,1997,2014,ALL
1585,C3463917,0.61,1.00,limited,1992,2014,ALL
1586,C0001627,0.70,1.00,strong,1989,2019,ALL
1586,C0268285,0.80,0.98,strong,1988,2018,ALL
1588,C0014175,0.60,0.96,NULL,1996,2020,ALL
1588,C0032460,0.60,0.92,NULL,1993,2020,ALL
1588,C1960539,0.80,1.00,NULL,1993,2019,ALL
1588,C1970109,0.80,1.00,limited,1998,2019,ALL
1589,C2936858,0.80,0.98,NULL,1980,2020,ALL
1591,C4310232,0.70,1.00,strong,2011,2018,ALL
1593,C0238052,0.80,0.99,NULL,1975,2019,ALL
1594,C0035579,0.70,1.00,NULL,1998,2018,ALL
1594,C0268689,0.80,1.00,strong,1997,2020,ALL
1605,C0265221,0.70,0.96,NULL,1998,2017,ALL
1605,C3151184,0.91,1.00,NULL,2003,2019,ALL
1605,C4225291,0.60,1.00,NULL,2012,2015,ALL
1610,C0002736,0.67,1.00,moderate,2010,2018,ALL
1621,C0342687,0.71,1.00,strong,1995,2011,ALL
1621,C4746777,0.60,1.00,NULL,2002,2017,ALL
1629,C0024776,1.00,1.00,definitive,1991,2020,ALL
1630,C0009402,0.70,0.95,NULL,1990,2019,ALL
1630,C1834870,0.70,1.00,limited,2010,2017,ALL
1634,C1864738,0.95,1.00,strong,2005,2015,ALL
1636,C0002395,0.90,0.92,strong,1998,2020,ALL
1636,C0011881,0.60,0.91,NULL,1994,2019,ALL
1636,C0018801,0.60,0.98,NULL,1992,2020,ALL
1636,C0018802,0.60,0.98,NULL,1992,2020,ALL
1636,C0020538,0.60,0.92,NULL,1986,2020,ALL
1636,C0022661,0.60,0.88,NULL,1995,2020,ALL
1636,C0024115,0.56,0.89,NULL,1997,2019,ALL
1636,C0027051,0.60,0.92,NULL,1992,2020,ALL
1636,C0038454,0.60,0.84,NULL,1994,2020,ALL
1636,C0149721,0.60,0.87,NULL,1993,2019,ALL
1636,C0266313,0.76,1.00,strong,2005,2019,ALL
1639,C1843315,0.70,1.00,NULL,2003,2017,ALL
1639,C1862939,0.70,1.00,NULL,2003,2017,ALL
1639,C1868594,0.80,1.00,NULL,2003,2018,ALL
1641,C1848201,0.60,0.98,NULL,1998,2019,ALL
1641,C4551968,0.73,1.00,NULL,1998,2018,ALL
1643,C1848411,1.00,0.85,definitive,1996,2016,ALL
1644,C0030567,0.60,1.00,NULL,1988,2019,ALL
1644,C0342686,0.68,1.00,strong,2007,2019,ALL
1644,C1291564,0.98,1.00,NULL,2004,2019,ALL
1649,C0206634,0.60,0.96,NULL,1992,2019,ALL
1654,C4085582,0.70,1.00,NULL,2015,2015,ALL
1674,C0686353,0.60,1.00,strong,1999,2020,ALL
1674,C0878544,0.60,1.00,strong,1992,2019,ALL
1674,C1832370,1.00,1.00,definitive,1989,2019,ALL
1674,C1858154,0.90,1.00,NULL,1996,2018,ALL
1674,C1867005,0.70,1.00,NULL,2007,2018,ALL
1674,C2678065,0.70,1.00,NULL,1999,2019,ALL
1675,C0398764,0.70,1.00,strong,2006,2018,ALL
1678,C0796074,0.80,0.96,definitive,1996,2019,ALL
1687,C1384666,0.57,0.88,strong,1998,2012,ALL
1687,C1832932,0.62,1.00,strong,1998,2019,ALL
1690,C1832425,0.99,1.00,strong,1998,2017,ALL
1717,C0175694,1.00,0.99,definitive,1987,2018,ALL
1718,C1865596,0.79,1.00,NULL,2000,2019,ALL
1719,C0027627,0.55,1.00,NULL,1994,2019,ALL
1719,C3151205,0.72,1.00,NULL,2011,2019,ALL
1723,C0265257,0.75,1.00,strong,2010,2016,ALL
1727,C0025637,0.70,1.00,strong,1979,2008,ALL
1727,C0268193,0.71,1.00,NULL,1991,2018,ALL
1728,C0005684,0.60,0.95,NULL,1996,2017,ALL
1728,C0005695,0.60,0.95,NULL,1996,2017,ALL
1728,C0006142,0.60,0.83,NULL,2002,2019,ALL
1736,C0265965,0.90,0.97,strong,1998,2019,ALL
1736,C1148551,0.80,1.00,NULL,1998,2019,ALL
1736,C1846142,0.55,1.00,NULL,1999,2016,ALL
1737,C1855565,0.70,1.00,NULL,2005,2016,ALL
1738,C0268193,0.80,1.00,definitive,1981,2018,ALL
1741,C2931498,0.55,1.00,NULL,1998,2016,ALL
1741,C3275443,0.80,1.00,strong,2016,2016,ALL
1742,C1510586,0.55,1.00,NULL,2010,2019,ALL
1748,C4225209,0.60,1.00,moderate,2015,2015,ALL
1749,C1857344,0.70,1.00,NULL,2012,2016,ALL
1756,C0007193,0.70,0.93,NULL,1993,2015,ALL
1756,C0013264,1.00,0.98,strong,1981,2020,ALL
1756,C0878544,0.70,0.96,NULL,1993,2020,ALL
1756,C0917713,0.80,0.97,strong,1984,2020,ALL
1756,C3668940,0.80,1.00,NULL,1992,2018,ALL
1757,C0268563,0.73,1.00,limited,1986,2016,ALL
1758,C0342643,0.80,1.00,NULL,2006,2020,ALL
1758,C4551495,0.80,1.00,NULL,2006,2011,ALL
1759,C4225357,0.70,1.00,strong,2014,2017,ALL
1760,C0027125,0.60,1.00,limited,2013,2013,ALL
1760,C0027126,0.60,0.98,NULL,1992,2020,ALL
1760,C3250443,0.70,0.98,NULL,1992,2019,ALL
1767,C1837618,0.90,1.00,NULL,2000,2016,ALL
1773,C0024141,0.90,0.96,NULL,2000,2020,ALL
1778,C1834690,0.72,1.00,strong,2012,2018,ALL
1778,C3280220,0.90,1.00,strong,2011,2018,ALL
1778,C3281202,0.70,1.00,NULL,2010,2018,ALL
1785,C0175709,0.90,0.98,limited,2005,2019,ALL
1785,C1834558,0.70,0.96,definitive,2005,2019,ALL
1785,C1847902,0.71,1.00,NULL,2005,2017,ALL
1785,C3809272,0.71,1.00,strong,2005,2018,ALL
1785,C4551952,0.71,1.00,NULL,2005,2016,ALL
1786,C3279885,0.72,1.00,NULL,1998,2018,ALL
1786,C3807295,0.77,1.00,definitive,1998,2016,ALL
1788,C0023467,0.80,0.96,limited,2009,2019,ALL
